"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAPLN1|1404",-0.590863709925699,4.15140098106525,-2.69369416812065,0.00717482144498333,0.0340732489218127,-2.82971092360556
"ARMC3|219681",-0.517413572969867,3.76972028919107,-2.69096257636055,0.00723343553852248,0.0342712151831003,-2.83679790615529
"PLA2G2D|26279",-0.587171763608248,4.63683192722132,-2.68889442768646,0.00727809942966701,0.0343942864037369,-2.84215889984608
"NOVA1|4857",0.587435120976091,6.92937100354263,2.68562716031644,0.00734916470804287,0.0346250499218822,-2.85061992795641
"CYP4B1|1580",0.644680170863069,7.15541192665867,2.6804634894736,0.00746274976149456,0.0349983389508305,-2.86397125477005
"SLC27A6|28965",0.601101841029827,4.44117016801715,2.68017985524872,0.00746903428743207,0.035010557802515,-2.86470389265536
"SLC6A14|11254",0.757800180343257,4.85156618254187,2.67712250763595,0.00753707874084705,0.0352127349817183,-2.87259628104308
"GRAMD2|196996",0.505732729474306,6.63576435694855,2.66867713661129,0.00772794075681408,0.0358342099454194,-2.8943513976282
"PROM1|8842",0.793098486900736,8.06369156713553,2.66456468627309,0.00782244145211182,0.0361729847414353,-2.90492043929475
"SCGB1D2|10647",1.02640664538059,7.53093951991673,2.66360585352324,0.00784462312356803,0.0362672745230954,-2.90738233784232
"MAOB|4129",0.562400317066283,9.7040575012075,2.66314913232418,0.00785520875447455,0.0362849449203023,-2.90855470759035
"SPINK8|646424",0.551357820580001,2.58856764023379,2.63662950370913,0.00849227591621551,0.0384794373150812,-2.97628843997578
"COL17A1|1308",0.740831053725234,7.72680960159543,2.63582220927709,0.00851237481637888,0.0385382485797538,-2.97833985677328
"ADCY5|111",0.596950350278191,6.1386618081849,2.62224161916237,0.00885693028386078,0.0396086930852135,-3.01275655866291
"NTRK3|4916",0.546770984738373,5.20639647077021,2.61079996212555,0.00915684531701467,0.0405781615630061,-3.04161644483157
"IRX4|50805",0.565974289372797,4.21144261922227,2.60116017452309,0.00941654003356322,0.0413015828324034,-3.06583467986571
"MAPK4|5596",0.596874050150436,3.43071109377831,2.59819195238154,0.00949781781877432,0.0415654797196554,-3.07327399494266
"LOC100128977|100128977",-0.504197920944228,2.37264998844208,-2.59228780648898,0.00966135380161789,0.0420722967764582,-3.08804674305269
"TCL1A|8115",-0.519800905601054,2.66478479717615,-2.58809691713894,0.00977895576250307,0.0423294760341832,-3.09851261911936
"FSIP1|161835",-0.612994463144003,6.5966597071035,-2.58575413505152,0.00984525255740341,0.0425232095402949,-3.10435594476266
"MS4A15|219995",-0.660809905546196,3.71692325515479,-2.58027950215407,0.0100017414426678,0.0430083105703235,-3.11799030420042
"SLC34A2|10568",0.779882892946067,6.90925986986595,2.57239248971032,0.0102310870973364,0.043697965883033,-3.13758243063316
"TRPV6|55503",0.606054557760201,6.28335113739327,2.57212006461057,0.0102390920099907,0.0437229313946976,-3.13825810348406
"SCRG1|11341",0.561978916041879,2.86793875587412,2.5631726685401,0.0105051235342447,0.0444929342993272,-3.16041029187554
"PYDC1|260434",-0.666345717533997,3.19283362401989,-2.55946121487361,0.0106172704596291,0.0448272451418544,-3.16957683040199
"VTCN1|79679",0.639901853016505,10.0299058978221,2.55416014952596,0.0107792987318844,0.0452940852691986,-3.18264663612946
"OSR1|130497",0.548555544280389,5.83128848407584,2.54964963676953,0.0109188930071738,0.0457053004839251,-3.19374625377709
"SLC35F3|148641",0.513737793732582,4.39940320650572,2.54952837772548,0.0109226679157853,0.0457053004839251,-3.19404438451474
"PTPRZ1|5803",0.668796685282747,4.03093149342168,2.54567049678123,0.0110433752628366,0.0460690567063934,-3.20352216256438
"NAT1|9",-0.603974988231722,9.3802345447322,-2.54515210924358,0.0110596849579329,0.046127511242286,-3.20479462108323
"VWDE|221806",0.535952636726458,4.0912535415415,2.53289319127873,0.011451676344925,0.0473721266046191,-3.23481132856829
"MS4A8B|83661",-0.547406952686643,2.40702818409971,-2.5253592533908,0.0116986637603539,0.0481380991521064,-3.25318759736207
"SOX10|6663",0.841791152319428,6.08478318961921,2.52481775443175,0.0117165968304152,0.0481825112394384,-3.25450630144496
"RET|5979",-0.552061342636462,8.62095236838125,-2.52369858434098,0.011753738307671,0.04830581243175,-3.25723091363241
